INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,INCHIKEY,SMILES,INCHI_STRING,MOLECULAR_FORMULA,MONOISOTOPIC_MASS,QC_LEVEL,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MG/KG-BW/DAY,EXPOCAST,NHANES,TOXVAL_DATA,TOXCAST_PERCENT_ACTIVE,TOXCAST_NUMBER_OF_ASSAYS/TOTAL,MS_READY_SMILES,QSAR_READY_SMILES,NUMBER_OF_PUBMED_ARTICLES,PUBCHEM_DATA_SOURCES,CPDAT_COUNT,IRIS_LINK,PPRTV_LINK,WIKIPEDIA_ARTICLE,QC_NOTES,ACTOR_REPORT,BIOCONCENTRATION_FACTOR_TEST_PRED,BOILING_POINT_DEGC_TEST_PRED,48HR_DAPHNIA_LC50_MOL/L_TEST_PRED,DENSITY_G/CM^3_TEST_PRED,DEVTOX_TEST_PRED,96HR_FATHEAD_MINNOW_MOL/L_TEST_PRED,FLASH_POINT_DEGC_TEST_PRED,MELTING_POINT_DEGC_TEST_PRED,AMES_MUTAGENICITY_TEST_PRED,ORAL_RAT_LD50_MOL/KG_TEST_PRED,SURFACE_TENSION_DYN/CM_TEST_PRED,THERMAL_CONDUCTIVITY_MW/(M*K)_TEST_PRED,TETRAHYMENA_PYRIFORMIS_IGC50_MOL/L_TEST_PRED,VISCOSITY_CP_CP_TEST_PRED,VAPOR_PRESSURE_MMHG_TEST_PRED,WATER_SOLUBILITY_MOL/L_TEST_PRED,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
AFSDNFLWKVMVRB-UHFFFAOYSA-N,InChIKey,DTXSID2020557,Ellagic acid,AFSDNFLWKVMVRB-UHFFFAOYSA-N,OC1=CC2=C3C(OC(=O)C4=CC(O)=C(O)C(OC2=O)=C34)=C1O,"InChI=1S/C14H6O8/c15-5-1-3-7-8-4(14(20)22-11(7)9(5)17)2-6(16)10(18)12(8)21-13(3)19/h1-2,15-18H",C14H6O8,302.0062672,DSSTox_Low,-,Y,-,-,0.85,2/235,OC1=CC2=C3C(OC(=O)C4=CC(O)=C(O)C(OC2=O)=C34)=C1O,OC1=CC2=C3C(OC(=O)C4=CC(O)=C(O)C(OC2=O)=C34)=C1O,933,221,1,-,-,Y,-,Y,1.96336,503.651,9.7499E-06,1.872,0.702,5.95662E-07,290.054,316.281,0.256,0.00479733,-,-,1.14551E-05,-,4.28549E-11,0.000281838,6.02997E-12,4.32225,41.0117,380.139,7.47189E-12,0.133253,9.42182,481582,1.09545,310.466,1.78837E-09,2.28162E-05
LNTHITQWFMADLM-UHFFFAOYSA-N,InChIKey,DTXSID0020650,Gallic acid,LNTHITQWFMADLM-UHFFFAOYSA-N,OC(=O)C1=CC(O)=C(O)C(O)=C1,"InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)",C7H6O5,170.0215233,DSSTox_Low,2.66E-07,Y,-,Y,19.57,46/235,OC(=O)C1=CC(O)=C(O)C(O)=C1,OC(=O)C1=CC(O)=C(O)C(O)=C1,3082,237,9,-,-,Y,-,Y,0.516416,340.003,0.000337287,1.621,0.319,0.000451856,219.763,234.958,0.143,0.0164059,-,-,0.00184502,-,2.54097E-07,0.0756833,3.67045E-12,4.82766,11.4824,304.082,4.22937E-11,0.10897,8.18129,58.9846,0.69942,186.569,3.4417E-09,0.069363
HHTRBFQBAMTIOP-SWPOCXOTSA-N,InChIKey,DTXSID00156051,Goreishic acid I,HHTRBFQBAMTIOP-SWPOCXOTSA-N,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)C2=C1C)C(O)=O,"InChI=1S/C30H46O4/c1-17-10-13-30(25(33)34)15-14-28(6)19(23(30)18(17)2)8-9-22-27(5)16-20(31)24(32)26(3,4)21(27)11-12-29(22,28)7/h8,17,20-22,24,31-32H,9-16H2,1-7H3,(H,33,34)/t17-,20-,21+,22-,24+,27+,28-,29-,30+/m1/s1",C30H46O4,470.33961,Public_Medium,-,-,-,-,-,-,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2=C1C)C(O)=O,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2=C1C)C(O)=O,2,9,-,-,-,-,Loaded based on no conflicts with this data in chemid and pubchem,Y,45.8142,431.219,4.80839E-07,1.142,0.879,7.17794E-07,306.351,283.706,0.089,0.00127644,46.527,-,-,-,3.95367E-11,8.62979E-07,8.19173E-11,37.5392,256.403,392.649,1.96699E-08,2.31443,9.40389,73236.7,2.83851,277.149,1.96224E-09,5.87047E-05
PZZRDJXEMZMZFD-IEGSVRCHSA-N,InChIKey,DTXSID60176795,Guajavarin,PZZRDJXEMZMZFD-IEGSVRCHSA-N,O[C@H]1CO[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H]1O,"InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2/t12-,15-,17+,20-/m0/s1",C20H18O11,434.0849114,Public_Medium,-,-,-,-,-,-,OC1COC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)c(O)c2)C(O)C1O,OC1COC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)c(O)c2)C(O)C1O,4,44,-,-,-,-,Loaded based on no conflicts with this data in chemid and pubchem,Y,13.9316,647.314,4.33511E-05,1.871,0.582,1.14815E-06,336.087,255.784,0.638,0.00355631,-,-,-,-,4.33511E-14,0.00349945,1.76193E-11,2.27789,88.4802,372.721,1.59486E-11,0.143261,9.55517,102.586,1.57031,186.673,1.6397E-09,0.00878335
PZZRDJXEMZMZFD-IEGSVRCHSA-N,InChIKey,DTXSID60176795,Guajavarin,PZZRDJXEMZMZFD-IEGSVRCHSA-N,O[C@H]1CO[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H]1O,"InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2/t12-,15-,17+,20-/m0/s1",C20H18O11,434.0849114,Public_Medium,-,-,-,-,-,-,OC1COC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)c(O)c2)C(O)C1O,OC1COC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)c(O)c2)C(O)C1O,4,44,-,-,-,-,Loaded based on no conflicts with this data in chemid and pubchem,Y,13.9316,647.314,4.33511E-05,1.871,0.582,1.14815E-06,336.087,255.784,0.638,0.00355631,-,-,-,-,4.33511E-14,0.00349945,1.76193E-11,2.27789,88.4802,372.721,1.59486E-11,0.143261,9.55517,102.586,1.57031,186.673,1.6397E-09,0.00878335
NSFVENNIBGTQJE-XRXODSDBSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NSFVENNIBGTQJE-XRXODSDBSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ADBNLBJPUAZWEK-HWRJJQNZSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MJTXEUZBYBMCSL-CYHUXCCFSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OVSQVDMCBVZWGM-DTGCRPNFSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OVSQVDMCBVZWGM-DTGCRPNFSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MFKDWUVVBCMPAJ-QKVAXZNZSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LPLNPAQMNWFTAI-SVRRIJHPSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OVSQVDMCBVZWGM-QSOFNFLRSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FEVUQLLYZLSRLB-HEIPXHRQSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IYRMWMYZSQPJKC-UHFFFAOYSA-N,InChIKey,DTXSID7020768,Kaempferol,IYRMWMYZSQPJKC-UHFFFAOYSA-N,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",C15H10O6,286.047738,DSSTox_High,-,Y,-,Y,21.38,96/449,OC1=CC=C(C=C1)C1OC2=C(C(O)=CC(O)=C2)C(=O)C1=O,OC1=CC=C(C=C1)C1OC2=C(C(O)=CC(O)=C2)C(=O)C1=O,937,230,1,-,-,Y,-,Y,8.03526,472.895,1.26474E-05,1.661,0.757,4.47713E-06,244.478,282.221,0.624,0.00704693,-,-,3.68129E-05,44.2588,2.83139E-10,0.000714496,1.38497E-11,20.3412,19.3278,397.711,8.94663E-11,0.284149,9.26089,307.188,2.15774,277.009,3.09687E-10,0.000708386
WXTWDABXJFQNRI-UHFFFAOYSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JPQFUHCOKXIWBB-FWZIUSJTSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MIJYXULNPSFWEK-GTOFXWBISA-N,InChIKey,DTXSID50858790,Oleanolic acid,MIJYXULNPSFWEK-GTOFXWBISA-N,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,"InChI=1S/C30H48O3/c1-25(2)14-16-30(24(32)33)17-15-28(6)19(20(30)18-25)8-9-22-27(5)12-11-23(31)26(3,4)21(27)10-13-29(22,28)7/h8,20-23,31H,9-18H2,1-7H3,(H,32,33)/t20-,21-,22+,23-,27-,28+,29+,30-/m0/s1",C30H48O3,456.3603454,DSSTox_Low,-,Y,-,Y,-,-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C(O)=O,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C(O)=O,2735,123,1,-,-,Y,-,Y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.55799E-11,66.2463,335.185,372.47,1.99086E-08,4.27653,9.57699,73595.7,6.31537,280.161,9.27061E-09,3.47822E-05
NSFVENNIBGTQJE-QIBYHJKFSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
POUWCXHIRSNTHS-RSGMIBILSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
WVTHDNLPAQSIKW-NWZCAPDESA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AXYPZJGNRHOELX-RZSMPIDTSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
VQEQFWRBNNDZOR-NVRRBMGESA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
REFJWTPEDVJJIY-UHFFFAOYSA-N,InChIKey,DTXSID4021218,Quercetin,REFJWTPEDVJJIY-UHFFFAOYSA-N,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1,"InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H",C15H10O7,302.0426527,DSSTox_Low,-,Y,-,Y,22.33,203/909,OC1=CC2=C(C(O)=C1)C(=O)C(=O)C(O2)C1=CC(O)=C(O)C=C1,OC1=CC2=C(C(O)=C1)C(=O)C(=O)C(O2)C1=CC(O)=C(O)C=C1,7110,404,-,-,-,Y,-,Y,3.53183,499.493,0.000011885,1.703,0.619,2.19786E-06,259.237,320.577,0.723,0.0057544,-,-,0.00012106,-,4.90908E-11,0.00107152,1.38532E-11,4.32179,44.4792,380.838,1.74425E-11,0.160931,9.40584,264.498,1.23963,316.443,4.55848E-09,0.00222286
DUBCCGAQYVUYEU-ZUGPOPFOSA-N,InChIKey,DTXSID70945358,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-1-benzopyran-3-yl hexopyranosiduronic acid",DUBCCGAQYVUYEU-ZUGPOPFOSA-N,[H][C@@]1(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)O[C@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,"InChI=1S/C21H18O13/c22-7-4-10(25)12-11(5-7)32-17(6-1-2-8(23)9(24)3-6)18(13(12)26)33-21-16(29)14(27)15(28)19(34-21)20(30)31/h1-5,14-16,19,21-25,27-29H,(H,30,31)/t14-,15-,16+,19-,21+/m0/s1",C21H18O13,478.0747406,Public_Low,-,-,-,-,-,-,OC1C(O)C(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)OC(C1O)C(O)=O,OC1C(O)C(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)OC(C1O)C(O)=O,-,-,-,-,-,-,-,Y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.06778E-11,2.5135,88.1686,371.988,1.93312E-11,0.143251,9.57434,54.6549,0.751568,184.802,1.27559E-09,0.00918111
OXGUCUVFOIWWQJ-HQBVPOQASA-N,InChIKey,DTXSID50200230,Quercitrin,OXGUCUVFOIWWQJ-HQBVPOQASA-N,C[C@@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,"InChI=1S/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1",C21H20O11,448.1005615,Public_Medium,-,-,-,-,-,-,CC1OC(OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,CC1OC(OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,224,105,-,-,-,Y,Loaded based on no conflicts with this data in chemid and pubchem,Y,18.4502,651.998,0.000031989,1.839,0.586,8.57038E-07,342.938,244.868,0.519,0.00371535,-,-,-,-,7.72681E-14,0.00277332,1.76564E-11,2.29707,143.728,372.831,1.58596E-11,0.315261,9.55571,115.851,1.62054,170.032,1.75157E-09,0.00896699
PZZRDJXEMZMZFD-DUYPVGENSA-N,InChIKey,DTXSID10415782,Reynoutrin,PZZRDJXEMZMZFD-DUYPVGENSA-N,O[C@@H]1COC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H]1O,"InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2/t12-,15+,17-,20?/m1/s1",C20H18O11,434.0849114,Public_Low,-,-,-,-,-,-,OC1COC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)c(O)c2)C(O)C1O,OC1COC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)c(O)c2)C(O)C1O,-,26,-,-,-,-,-,-,13.9316,647.314,4.33511E-05,1.871,0.582,1.14815E-06,336.087,255.784,0.638,0.00355631,-,-,-,-,4.33511E-14,0.00349945,1.76193E-11,2.27789,88.4802,372.721,1.59486E-11,0.143261,9.55517,102.586,1.57031,186.673,1.6397E-09,0.00878335
WCGUUGGRBIKTOS-GPOJBZKASA-N,InChIKey,DTXSID70883221,(+)-Ursolic acid,WCGUUGGRBIKTOS-GPOJBZKASA-N,[H][C@@]12[C@@H](C)[C@H](C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,"InChI=1S/C30H48O3/c1-18-10-15-30(25(32)33)17-16-28(6)20(24(30)19(18)2)8-9-22-27(5)13-12-23(31)26(3,4)21(27)11-14-29(22,28)7/h8,18-19,21-24,31H,9-17H2,1-7H3,(H,32,33)/t18-,19+,21+,22-,23+,24+,27+,28-,29-,30+/m1/s1",C30H48O3,456.3603454,DSSTox_High,5.68E-07,Y,-,Y,-,-,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,-,-,-,-,-,Y,-,Y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.55853E-11,66.1407,334.851,372.52,1.90391E-08,4.32191,9.57479,73605.3,6.28721,283.969,9.2994E-09,3.48626E-05
WCGUUGGRBIKTOS-GPOJBZKASA-N,InChIKey,DTXSID70883221,(+)-Ursolic acid,WCGUUGGRBIKTOS-GPOJBZKASA-N,[H][C@@]12[C@@H](C)[C@H](C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,"InChI=1S/C30H48O3/c1-18-10-15-30(25(32)33)17-16-28(6)20(24(30)19(18)2)8-9-22-27(5)13-12-23(31)26(3,4)21(27)11-14-29(22,28)7/h8,18-19,21-24,31H,9-17H2,1-7H3,(H,32,33)/t18-,19+,21+,22-,23+,24+,27+,28-,29-,30+/m1/s1",C30H48O3,456.3603454,DSSTox_High,5.68E-07,Y,-,Y,-,-,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,-,-,-,-,-,Y,-,Y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.55853E-11,66.1407,334.851,372.52,1.90391E-08,4.32191,9.57479,73605.3,6.28721,283.969,9.2994E-09,3.48626E-05
QXKHYNVANLEOEG-UHFFFAOYSA-N,InChIKey,DTXSID8020830,8-Methoxypsoralen,QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,"InChI=1S/C12H8O4/c1-14-12-10-8(4-5-15-10)6-7-2-3-9(13)16-11(7)12/h2-6H,1H3",C12H8O4,216.0422587,DSSTox_Low,-,Y,-,Y,5.16,21/407,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,2330,273,3,-,-,Y,-,Y,-,351.861,9.03649E-05,1.357,0.693,2.04174E-05,197.582,174.399,0.502,0.00157761,-,-,3.22107E-05,9.63829,7.2778E-07,0.00017338,4.76069E-11,3.76095,3.54686,329.702,1.07891E-09,0.145513,7.44567,1415.76,1.96468,147.76,4.24083E-06,0.000220824
JPUKWEQWGBDDQB-QSOFNFLRSA-N,InChIKey,DTXSID801017739,Astragalin,JPUKWEQWGBDDQB-QSOFNFLRSA-N,OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C21H20O11/c22-7-13-15(26)17(28)18(29)21(31-13)32-20-16(27)14-11(25)5-10(24)6-12(14)30-19(20)8-1-3-9(23)4-2-8/h1-6,13,15,17-18,21-26,28-29H,7H2/t13-,15-,17+,18-,21+/m1/s1",C21H20O11,448.1005615,Public_Medium,-,-,-,-,-,-,OCC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C(O)C1O,OCC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C(O)C1O,-,-,-,-,-,Y,-,Y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.76569E-11,2.54555,87.5659,372.859,1.67689E-11,0.143591,9.55577,39.6114,1.25172,186.089,1.77004E-09,0.00730861
BLZGPHNVMRXDCB-UXBLZVDNSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OAUREGNZECGNQS-IBGZPJMESA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
VOCGSQHKPZSIKB-FQEVSTJZSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DUWPGRAKHMEPCM-IZZDOVSWSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PWAACAMQKVIVPZ-UHFFFAOYSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZBHUUXLHDOUMKM-UHFFFAOYSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZQSIJRDFPHDXIC-UHFFFAOYSA-N,InChIKey,DTXSID9022310,"7,4'-Dihydroxyisoflavone",ZQSIJRDFPHDXIC-UHFFFAOYSA-N,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,"InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H",C15H10O4,254.0579088,DSSTox_Low,7.21E-07,Y,-,Y,11.0,99/900,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,1456,295,-,-,-,Y,-,Y,50.8159,413.688,2.60016E-05,1.467,0.843,6.85488E-06,208.502,237.676,0.207,0.00154882,-,-,0.000047863,39.4457,2.39883E-08,0.000419759,2.44716E-11,63.3428,19.0435,406.755,1.26455E-09,0.142458,9.16917,809.77,3.24262,278.461,3.4558E-10,0.000255351
KYQZWONCHDNPDP-QNDFHXLGSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYQZWONCHDNPDP-QNDFHXLGSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYQZWONCHDNPDP-QNDFHXLGSA-N,NO_MATCH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
